ID,label,x,y,z,t
1,chair,-0.08469790241813074,0.25661347996417927,1.912000060081482,1733840764213323300
1,chair,-0.08704347764595087,0.2541976618641327,1.8940000534057617,1733840764596592400
1,chair,-0.08814645950348245,0.2574187579973032,1.9180001020431519,1733840764915331400
1,chair,-0.08390053695733632,0.2541976618641327,1.8940000534057617,1733840765164069700
1,chair,-0.08363475199089872,0.2533923998303339,1.8880001306533813,1733840765442463000
1,chair,-0.08626220225429873,0.2519160621027151,1.877000093460083,1733840765728721800
1,chair,-0.08443211745169316,0.2558082179303805,1.9060001373291016,1733840765998676100
1,chair,-0.08416632720451474,0.2550029398972566,1.9000000953674316,1733840766276696400
1,chair,-0.08814645950348245,0.2574187579973032,1.9180001020431519,1733840766527524500
1,chair,-0.0865379490883214,0.252721340135839,1.883000135421753,1733840766779436900
1,chair,-0.0865379490883214,0.252721340135839,1.883000135421753,1733840767094707100
1,chair,-0.08363475199089872,0.2533923998303339,1.8880001306533813,1733840767409727700
1,chair,-0.08704347764595087,0.2541976618641327,1.8940000534057617,1733840767677129700
1,chair,-0.08522948291248758,0.2582240360304271,1.9240001440048218,1733840767961172800
1,chair,-0.08363475199089872,0.2533923998303339,1.8880001306533813,1733840768196655300
1,chair,-0.08341326187849697,0.252721340135839,1.883000135421753,1733840768433361900
1,chair,-0.08626220225429873,0.2519160621027151,1.877000093460083,1733840768714117600
1,chair,-0.08731922447997352,0.2550029398972566,1.9000000953674316,1733840768953252300
1,chair,-0.08759497131399618,0.2558082179303805,1.9060001373291016,1733840769173017400
1,chair,-0.0744717148914927,0.25105524218919495,1.8940000534057617,1733840769455940900
1,chair,-0.08390053695733632,0.2541976618641327,1.8940000534057617,1733840769715748700
1,chair,-0.0865379490883214,0.252721340135839,1.883000135421753,1733840770010523400
1,chair,-0.09392067903860223,0.2558082179303805,1.9060001373291016,1733840770291971500
1,chair,-0.09421633317211786,0.25661347996417927,1.912000060081482,1733840771474068800
1,chair,0.016673565078329046,0.23534314381450638,1.8940000534057617,1733840771742237700
1,chair,-0.008443128800774052,0.24712746995751608,1.8880001306533813,1733840772036821200
1,chair,0.05974571534935339,0.2503055220357924,1.8650001287460327,1733840772319409300
1,chair,-0.12266384903490456,0.2631898745698242,1.9610000848770142,1733840773781843000
1,chair,-0.0857610581261036,0.2598345760973498,1.936000108718872,1733840773991670900
1,chair,-0.08361438683840391,0.2599362921645908,1.9610000848770142,1733840774211946000
1,chair,-0.07683090569609126,0.25900842575267263,1.9540001153945923,1733840774510210300
1,chair,-0.07479353005600498,0.2665451730422986,1.9860000610351562,1733840774809110300
1,chair,-0.07059789943957037,0.2599362921645908,1.9610000848770142,1733840775061376200
2,chair,-0.07200666141281462,0.25661347996417927,1.912000060081482,1733840764213323300
2,chair,-0.0749435558647841,0.2526458883828143,1.9060001373291016,1733840764607705300
2,chair,-0.07223262531261608,0.254236518774894,1.9180001020431519,1733840764915331400
2,chair,-0.07155473810267961,0.2550029398972566,1.9000000953674316,1733840765164069700
2,chair,-0.07132877420287814,0.25105524218919495,1.8940000534057617,1733840765442463000
2,chair,-0.07091451303919936,0.252721340135839,1.883000135421753,1733840765728721800
2,chair,-0.07178070200248107,0.2558082179303805,1.9060001373291016,1733840766010227900
2,chair,-0.07155473810267961,0.2550029398972566,1.9000000953674316,1733840766276696400
2,chair,-0.07223262531261608,0.2574187579973032,1.9180001020431519,1733840766527524500
2,chair,-0.07110281479254461,0.2533923998303339,1.8880001306533813,1733840766779436900
2,chair,-0.07110281479254461,0.250259934893925,1.8880001306533813,1733840767094707100
2,chair,-0.07110281479254461,0.2533923998303339,1.8880001306533813,1733840767412741300
2,chair,-0.07178070200248107,0.2558082179303805,1.9060001373291016,1733840767677129700
2,chair,-0.07223262531261608,0.2574187579973032,1.9180001020431519,1733840767961172800
2,chair,-0.07091451303919936,0.252721340135839,1.883000135421753,1733840768196655300
2,chair,-0.07091451303919936,0.252721340135839,1.883000135421753,1733840768433361900
2,chair,-0.07091451303919936,0.252721340135839,1.883000135421753,1733840768717722900
2,chair,-0.07155473810267961,0.2550029398972566,1.9000000953674316,1733840768953252300
2,chair,-0.07178070200248107,0.2558082179303805,1.9060001373291016,1733840769173017400
2,chair,-0.07132877420287814,0.25105524218919495,1.8940000534057617,1733840769455940900
2,chair,-0.07132877420287814,0.2541976618641327,1.8940000534057617,1733840769715748700
2,chair,-0.07091451303919936,0.252721340135839,1.883000135421753,1733840770016087000
2,chair,-0.07178070200248107,0.2526458883828143,1.9060001373291016,1733840770291971500
2,chair,-0.08229258806488166,0.2526250002697214,1.9300000667572021,1733840770591815000
2,chair,-0.07659498520944556,0.25821310265586295,1.9480000734329224,1733840770880554400
2,chair,-0.07223262531261608,0.254236518774894,1.9180001020431519,1733840771175132800
2,chair,-0.06883385116148558,0.25661347996417927,1.912000060081482,1733840771458430700
3,chair,-0.6721721015541441,0.05731697756508154,1.5780000686645508,1733840764228964400
3,chair,-0.6704682652591968,0.05717168925801514,1.5740001201629639,1733840764607705300
3,chair,-0.6738759378490914,0.05746226587214794,1.5820000171661377,1733840764923333800
3,chair,-0.6772836612179184,0.05775284681626546,1.590000033378601,1733840765164069700
3,chair,-0.6619489314476632,0.05644523473272899,1.5540000200271606,1733840765450799100
3,chair,-0.6738759378490914,0.06008703241888343,1.5820000171661377,1733840765728721800
3,chair,-0.6738759378490914,0.05746226587214794,1.5820000171661377,1733840766014737700
3,chair,-0.6687643781853171,0.05702639662096402,1.5700000524520874,1733840766276696400
3,chair,-0.6704682652591968,0.05717168925801514,1.5740001201629639,1733840766527524500
3,chair,-0.6704682652591968,0.05717168925801514,1.5740001201629639,1733840766779436900
3,chair,-0.6772836612179184,0.05775284681626546,1.590000033378601,1733840767094707100
3,chair,-0.6687643781853171,0.05702639662096402,1.5700000524520874,1733840767412741300
3,chair,-0.6721721015541441,0.05731697756508154,1.5780000686645508,1733840767677129700
3,chair,-0.6653566548164902,0.05673581567684651,1.562000036239624,1733840767961172800
3,chair,-0.6721721015541441,0.05731697756508154,1.5780000686645508,1733840768196655300
3,chair,-0.6755798249229711,0.05760755850919906,1.5860000848770142,1733840768433361900
3,chair,-0.6721721015541441,0.05731697756508154,1.5780000686645508,1733840768717722900
3,chair,-0.6619489314476632,0.05644523473272899,1.5540000200271606,1733840768953252300
3,chair,-0.6687643781853171,0.05702639662096402,1.5700000524520874,1733840769173017400
3,chair,-0.6687643781853171,0.05702639662096402,1.5700000524520874,1733840769455940900
3,chair,-0.6721721015541441,0.05731697756508154,1.5780000686645508,1733840769724761100
3,chair,-0.6738759378490914,0.06008703241888343,1.5820000171661377,1733840770016087000
3,chair,-0.6627646414421045,0.06191898305565044,1.562000036239624,1733840770291971500
3,chair,-0.6721721015541441,0.06255323767384746,1.5780000686645508,1733840770591815000
3,chair,-0.6763424333846674,0.06318749229204448,1.5940001010894775,1733840770892063900
3,chair,-0.6644618907254819,0.05947932869343755,1.5660001039505005,1733840771175132800
3,person,-0.4618840735180314,-0.013809186889014955,1.1710000038146973,1733840771458430700
