ID,t,x,y,Velocity,Angle
1,1738067389.51595,1.93068626740676,1.67694043843741,0.962846485061386,-56.3976772956367
1,1738067389.61597,1.8924842341603,1.63601206777844,0.938721590497086,-53.8959205445289
1,1738067389.71615,1.87884859986498,1.52942131494196,0.946163405964039,-40.7059559439877
1,1738067389.81597,1.90801091901627,1.4074921761673,0.98126985095363,-27.8955029214223
1,1738067389.91596,1.8621048360173,1.32077421465001,0.98126985095363,-27.8955029214223
1,1738067390.01597,1.81619016101141,1.23404002257509,0.98126985095363,-27.8955029214223
1,1738067390.11603,1.77025356640248,1.14726442371553,0.98126985095363,-27.8955029214223
1,1738067390.21605,1.72433617813124,1.06052510620135,0.98126985095363,-27.8955029214223
1,1738067390.31601,1.67844374180104,0.973832923648841,0.98126985095363,-27.8955029214223
1,1738067390.41609,1.63249745564703,0.887039017171234,0.98126985095363,-27.8955029214223
5,1738067390.61611,2.62586717971071,1.03898257169712,1.19011685960793,82.7409318578921
5,1738067390.71618,2.74662973197654,0.967887493514755,1.2560623511386,77.4873552983521
5,1738067390.81618,2.88295317039315,0.844287975383818,1.35677195019917,70.118275258197
5,1738067390.91607,2.95676634793619,0.837902001707109,1.23320435100901,72.1507792060672
5,1738067391.01613,3.05399717369398,0.781331290470311,1.23015043065647,70.868646680126
5,1738067391.11608,3.13831878190963,0.76292544555688,1.20073878581229,72.3599160694589
5,1738067391.21613,3.25002173831591,0.690970045834566,1.22549236154974,70.3602009013201
5,1738067391.31629,3.35945642799769,0.616983616150321,1.24807020073357,68.7011308087289
5,1738067391.41609,3.42755237281115,0.523833903728398,1.20667514016094,64.8416200784102
5,1738067391.51615,3.58487774205611,0.374138393764149,1.28818635865652,60.4021323755501
5,1738067391.61603,3.69675503352845,0.310588753941146,1.28818635865652,60.4021323755501
5,1738067391.71612,3.80856938941391,0.247005138510727,1.28795641191236,60.4014152754413
5,1738067391.81623,3.87804195178846,0.180696632077478,1.24890936584646,59.1575716678487
5,1738067391.91617,3.95424415129996,0.115623188723658,1.22476189963634,58.3507697461253
5,1738067392.01609,4.05815935246604,0.0514631104949077,1.22457885797567,58.347720302547
9,1738067392.01609,3.57087438259309,0.281392496914783,1.06115348397024,74.8782267402773
5,1738067392.1162,4.1624591657727,-0.0128415253184979,1.22453851683068,58.3476668002799
9,1738067392.1162,3.6430954519693,0.283616823153542,1.02343756181963,77.8648538662166
10,1738067392.1162,0.510981398537625,0.547515337193553,0.959939763175853,-63.7070162704644
5,1738067392.21617,4.26666444987503,-0.0770803205942766,1.22453851683068,58.3476668002799
9,1738067392.21617,3.68350688649303,0.290937763807186,0.981079180252129,79.6380675938753
10,1738067392.21617,0.449801902206248,0.521577223990207,0.959822725298958,-63.3911233425679
5,1738067392.31602,4.37074995340951,-0.141245275474706,1.22453851683068,58.3476668002799
9,1738067392.31602,3.62522535711468,0.38140174546175,0.891835079631908,88.1754848494749
10,1738067392.31602,0.364129348689531,0.478654631995445,0.959803852148379,-63.3902573252652
5,1738067392.41598,4.47495151619405,-0.205481776692427,1.22453851683068,58.3476668002799
9,1738067392.41598,3.59497024776487,0.391098990528777,0.859705831510648,86.9806747831533
10,1738067392.41598,0.278345874975474,0.435679222123715,0.959803852148379,-63.3902573252652
9,1738067392.51604,3.56672844164742,0.374329859654829,0.872629703474186,83.7196274220748
10,1738067392.51604,0.192482525628266,0.392663796524889,0.959803852148379,-63.3902573252652
9,1738067392.61596,3.65339903943805,0.364791387469092,0.872629703474186,83.7196274220748
10,1738067392.61596,0.106736496835273,0.349707145637386,0.959803852148379,-63.3902573252652
9,1738067392.71591,3.66389388713817,0.395984940534289,0.864921031301551,86.1706644861711
10,1738067392.71591,0.0209701687502496,0.306740325303982,0.959803852148379,-63.3902573252652
9,1738067392.81601,3.69006415634728,0.36948298420305,0.868159825295588,83.9795289534043
10,1738067392.81601,-0.0649362806579283,0.263703307634965,0.959803852148379,-63.3902573252652
9,1738067392.916,3.77967519975431,0.341151365155966,0.910763261524487,82.9134061314276
9,1738067393.01602,3.82132031649123,0.332256767790666,0.899901934241162,82.6996510314203
9,1738067393.11608,3.8692689244684,0.317004713466173,0.902621621467244,82.2598238808102
9,1738067393.2161,3.93490769862809,0.188499196060858,0.93531246747938,75.1360670667038
9,1738067393.31605,3.96787909230095,0.165518974299125,0.907669881043289,74.4661494274392
9,1738067393.41601,4.01696971361973,0.0298516784712219,0.947741409059839,68.3087439390585
9,1738067393.51618,4.06858136440821,-0.066803772848388,0.961186173064761,64.7280678265773
9,1738067393.61615,4.14046141813696,-0.113138089729845,0.982050380822285,64.7222447356668
9,1738067393.71613,4.19731647034654,-0.181541584317289,0.983625311614968,62.9079549095003
9,1738067393.81607,4.25273892518392,-0.203705509226662,0.975216244196464,63.5948230151386
9,1738067393.91609,4.31866132812508,-0.217130878434411,0.971003127576812,64.9502004518097
9,1738067394.01606,4.40305522938782,-0.24757052958674,0.98470038758104,65.7731838418266
9,1738067394.11611,4.47929680307386,-0.29864295224349,0.99641532043759,65.1997175556527
9,1738067394.21609,4.54944558141527,-0.332131781312442,0.979142991873447,65.1438425399878
9,1738067394.31604,4.60757414438662,-0.360346879139703,0.955554517455998,65.1210742320474
9,1738067394.4159,4.69414068686733,-0.400491035880976,0.955554517455998,65.1210742320474
9,1738067394.51598,4.78089841494044,-0.440723852561392,0.955554517455998,65.1210742320474
9,1738067394.61607,4.86766387556465,-0.480960255116151,0.955554517455998,65.1210742320474
9,1738067394.71604,4.95432573560782,-0.521148614190773,0.955554517455998,65.1210742320474
9,1738067394.81619,5.0411363735752,-0.561405967176185,0.955554517455998,65.1210742320474
11,1738067394.91606,4.00399742819102,-0.475375735286814,0.969755208252224,-84.2227381995646
11,1738067395.01616,3.93411078905911,-0.492936776182498,0.956710866660608,-84.3496834856906
11,1738067395.1162,3.85818302956588,-0.478532051409164,0.937071566393703,-87.8605596477688
11,1738067395.21612,3.7871288468326,-0.424619183988844,0.929014729653808,-95.0310832254488
11,1738067395.31612,3.70450674246459,-0.435733206396282,0.9315231759596,-93.0714003374492
11,1738067395.41619,3.61483339349168,-0.396479145504213,0.949205037558025,-96.487760582131
11,1738067395.51616,3.51253346948836,-0.412971598196958,0.975787535436737,-94.1282317968485
11,1738067395.61624,3.42285529059429,-0.385824719900776,0.982623937516433,-95.7843220811729
11,1738067395.71619,3.33261840894812,-0.394546947670744,0.98732513184585,-94.3791202728718
11,1738067395.81623,3.23271656823356,-0.345191531944719,1.01514640948882,-97.3589365204056
11,1738067395.91617,3.13224411859481,-0.332395285685711,1.02799866172416,-97.3000759415194
11,1738067396.01625,3.02559198979713,-0.321532937765023,1.0494050779702,-97.0984302725004
11,1738067396.11625,2.91629464529475,-0.30289595217354,1.07423002756316,-97.3855273383853
11,1738067396.21622,2.80014849900776,-0.295278723914755,1.10015283721651,-96.93711088482
11,1738067396.31625,2.69059352256338,-0.299156353878738,1.11159904196445,-95.8905787116193
11,1738067396.41623,2.58227135790878,-0.290238233148541,1.11561372015349,-95.7501385081339
11,1738067396.51618,2.48157274023648,-0.265495016849905,1.11310787501797,-96.5674913741341
11,1738067396.61621,2.37602178428473,-0.277272136013289,1.11306904381726,-95.2169290206413
11,1738067396.71628,2.27629144767044,-0.272099011764822,1.11028142822469,-95.0052638474238
11,1738067396.81612,2.17778577268188,-0.251863594116268,1.10460206912908,-95.6907547224235
11,1738067396.91626,2.10425132683747,-0.244151846413078,1.03796289787264,-95.7427560847171
11,1738067397.01616,2.04255437697364,-0.242630198508028,0.990902189896449,-95.5099976768011
11,1738067397.11607,1.94401572889398,-0.233124651921198,0.990902189896449,-95.5099976768011
11,1738067397.21627,1.8451849958497,-0.223590929311126,0.990902189896449,-95.5099976768011
11,1738067397.31615,1.74666548244953,-0.214087228554242,0.990902189896449,-95.5099976768011
11,1738067397.4161,1.64808381093071,-0.204577531704411,0.990902189896449,-95.5099976768011
11,1738067397.51603,1.54952620570982,-0.195070156413893,0.990902189896449,-95.5099976768011
11,1738067397.61608,1.45084178392105,-0.185550547742693,0.990902189896449,-95.5099976768011
15,1738067397.61608,2.46083840219029,0.0665641984479237,1.07255464435217,111.165383846834
15,1738067397.71604,2.54099427247379,0.0753655225531506,1.06707893399462,107.58546233018
15,1738067397.816,2.63751980072269,0.0292529388732496,1.04642065255931,98.6505831353397
15,1738067397.91621,2.74117796235888,0.0300452476392002,1.06132910128247,97.0333121476687
15,1738067398.01617,2.83658252256897,0.0512260044306808,1.06966430365441,97.741000355946
15,1738067398.11606,2.93553231957822,0.0530905196935209,1.07410740731665,96.6661003792484
15,1738067398.21604,3.03329469535939,0.0345602097824527,1.07582885203143,94.2910408200928
15,1738067398.31625,3.12295947003568,-0.000143213352102899,1.07034932489148,91.3175106724329
15,1738067398.41616,3.22526180732037,0.0384538812063264,1.07729175331564,93.7105904335215
15,1738067398.51613,3.30699081207511,0.0354567465595829,1.054042985945,93.1907333182346
15,1738067398.61599,3.41972300986591,0.0409353711021124,1.07122473316098,93.116277900914
15,1738067398.71599,3.50466361081381,0.000559095382984327,1.04813297579703,90.4525830365843
15,1738067398.81607,3.58496409599109,-0.00797963742455205,1.028721244154,89.9093490236249
15,1738067398.91605,3.67110233061515,-0.0027716932578637,1.02477701528284,90.1969606399215
15,1738067399.01599,3.74261755320329,-0.0372879588558164,1.00328647933483,88.101399470687
15,1738067399.11601,3.8280431048694,-0.0471872788516262,0.983139910639352,87.6196762393947
15,1738067399.21591,3.89063667166622,0.020674880308365,0.951409047712797,91.7253633488712
15,1738067399.3159,3.9857318557185,0.0235393732802805,0.951409047712797,91.7253633488712
15,1738067399.41592,4.08084875059183,0.0264045202337299,0.951409047712797,91.7253633488712
15,1738067399.51598,4.1760015496285,0.0292707487059181,0.951409047712797,91.7253633488712
15,1738067399.61591,4.27103161072739,0.0321332800196894,0.951409047712797,91.7253633488712
15,1738067399.71596,4.36617868963315,0.0349993361879386,0.951409047712797,91.7253633488712
22,1738067399.71596,3.52168026223202,-0.00834087105593481,1.00839962967827,-99.210531481879
15,1738067399.81589,4.46121009161061,0.0378619078921594,0.951409047712797,91.7253633488712
22,1738067399.81589,3.44192386772667,0.0250711996407739,1.00112214325203,-102.22556001093
22,1738067399.91605,3.36992181596731,0.0744764950255346,1.00625642067099,-105.902956876473
22,1738067400.01611,3.28430775440155,0.0996215863177136,1.01064430941755,-105.157599219572
22,1738067400.11629,3.19273169541508,0.0850452335763543,0.99897426960897,-100.564896078166
22,1738067400.21608,3.10472178190193,0.0831214796643595,0.998931394998322,-98.383207905902
22,1738067400.3162,3.01369103115471,0.0183644874949321,0.99855621044575,-91.1606534978267
22,1738067400.41604,2.91772230033547,0.00942975591638452,1.01369012161728,-90.2394262355943
22,1738067400.5162,2.81426291933436,-0.00091371642187792,1.03382582174575,-89.4170878126271
22,1738067400.6161,2.71246913226391,-0.00974709591869583,1.04517369641469,-88.8874474695678
