ID,t,x,y,Velocity,Angle,z
501,1.73806738951595e+18,1.6769404384374103,1.93068626740676,0.962846485061386,-56.3976772956367,-2.3644087575374397e-16
501,1.7380673896159698e+18,1.6360120677784402,1.8924842341603,0.938721590497086,-53.8959205445289,-2.3176247598012417e-16
501,1.73806738971615e+18,1.5294213149419602,1.87884859986498,0.946163405964039,-40.7059559439877,-2.300925923907134e-16
501,1.73806738981597e+18,1.4074921761673003,1.90801091901627,0.98126985095363,-27.8955029214223,-2.3366394647114746e-16
501,1.73806738991596e+18,1.3207742146500103,1.8621048360173,0.98126985095363,-27.8955029214223,-2.2804207271053936e-16
501,1.73806739001597e+18,1.2340400225750903,1.81619016101141,0.98126985095363,-27.8955029214223,-2.2241914673255394e-16
501,1.73806739011603e+18,1.14726442371553,1.77025356640248,0.98126985095363,-27.8955029214223,-2.1679353637739837e-16
501,1.73806739021605e+18,1.06052510620135,1.72433617813124,0.98126985095363,-27.8955029214223,-2.1117027812024035e-16
501,1.73806739031601e+18,0.9738329236488411,1.67844374180104,0.98126985095363,-27.8955029214223,-2.0555007559455502e-16
501,1.73806739041609e+18,0.8870390171712341,1.63249745564703,0.98126985095363,-27.8955029214223,-1.9992327836743335e-16
505,1.73806739061611e+18,1.0389825716971202,2.62586717971071,1.19011685960793,82.7409318578921,-3.2157598366188086e-16
505,1.73806739071618e+18,0.9678874935147552,2.74662973197654,1.2560623511386,77.4873552983521,-3.3636513097080223e-16
505,1.73806739081618e+18,0.8442879753838182,2.88295317039315,1.35677195019917,70.118275258197,-3.530599372213685e-16
505,1.73806739091607e+18,0.8379020017071093,2.95676634793619,1.23320435100901,72.1507792060672,-3.6209944438266645e-16
505,1.73806739101613e+18,0.7813312904703112,3.05399717369398,1.23015043065647,70.868646680126,-3.740067863369396e-16
505,1.73806739111608e+18,0.7629254455568802,3.13831878190963,1.20073878581229,72.3599160694589,-3.8433320509696485e-16
505,1.73806739121613e+18,0.6909700458345662,3.25002173831591,1.22549236154974,70.3602009013201,-3.980128718987896e-16
505,1.7380673913162898e+18,0.6169836161503213,3.35945642799769,1.24807020073357,68.7011308087289,-4.1141475614223716e-16
505,1.73806739141609e+18,0.5238339037283982,3.42755237281115,1.20667514016094,64.8416200784102,-4.1975410422730903e-16
505,1.73806739151615e+18,0.3741383937641492,3.58487774205611,1.28818635865652,60.4021323755501,-4.390209052143606e-16
505,1.73806739161603e+18,0.3105887539411462,3.69675503352845,1.28818635865652,60.4021323755501,-4.527219219042482e-16
505,1.73806739171612e+18,0.24700513851072722,3.80856938941391,1.28795641191236,60.4014152754413,-4.664152312076334e-16
505,1.7380673918162301e+18,0.18069663207747824,3.87804195178846,1.24890936584646,59.1575716678487,-4.749231663216892e-16
505,1.73806739191617e+18,0.11562318872365823,3.95424415129996,1.22476189963634,58.3507697461253,-4.842552442936639e-16
505,1.7380673920160899e+18,0.05146311049490795,4.05815935246604,1.22457885797567,58.347720302547,-4.969811861427431e-16
509,1.7380673920160899e+18,0.28139249691478324,3.57087438259309,1.06115348397024,74.8782267402773,-4.373059882799909e-16
505,1.7380673921162e+18,-0.012841525318497644,4.1624591657727,1.22453851683068,58.3476668002799,-5.097542293945099e-16
509,1.7380673921162e+18,0.2836168231535422,3.6430954519693,1.02343756181963,77.8648538662166,-4.461505184242483e-16
510,1.7380673921162e+18,0.547515337193553,0.510981398537625,0.959939763175853,-63.7070162704644,-6.257717341429406e-17
505,1.73806739221617e+18,-0.07708032059427633,4.26666444987503,1.22453851683068,58.3476668002799,-5.225156961575258e-16
509,1.73806739221617e+18,0.2909377638071862,3.68350688649303,0.981079180252129,79.6380675938753,-4.510994918180922e-16
510,1.73806739221617e+18,0.521577223990207,0.44980190220624794,0.959822725298958,-63.3911233425679,-5.5084845978727235e-17
505,1.73806739231602e+18,-0.14124527547470572,4.37074995340951,1.22453851683068,58.3476668002799,-5.352624940316399e-16
509,1.73806739231602e+18,0.3814017454617502,3.62522535711468,0.891835079631908,88.1754848494749,-4.4396206297783134e-16
510,1.73806739231602e+18,0.478654631995445,0.36412934868953095,0.959803852148379,-63.3902573252652,-4.4592984134824456e-17
505,1.73806739241598e+18,-0.20548177669242673,4.47495151619405,1.22453851683068,58.3476668002799,-5.480235050646639e-16
509,1.73806739241598e+18,0.3910989905287772,3.59497024776487,0.859705831510648,86.9806747831533,-4.4025688069552155e-16
510,1.73806739241598e+18,0.435679222123715,0.278345874975474,0.959803852148379,-63.3902573252652,-3.408753848445835e-17
509,1.7380673925160402e+18,0.37432985965482923,3.56672844164742,0.872629703474186,83.7196274220748,-4.36798256949134e-16
510,1.7380673925160402e+18,0.392663796524889,0.19248252562826598,0.959803852148379,-63.3902573252652,-2.3572310890245432e-17
509,1.7380673926159598e+18,0.36479138746909223,3.65339903943805,0.872629703474186,83.7196274220748,-4.474123439655823e-16
510,1.7380673926159598e+18,0.349707145637386,0.10673649683527298,0.959803852148379,-63.3902573252652,-1.3071450920151865e-17
509,1.73806739271591e+18,0.39598494053428923,3.66389388713817,0.864921031301551,86.1706644861711,-4.486975921299314e-16
510,1.73806739271591e+18,0.306740325303982,0.020970168750249582,0.959803852148379,-63.3902573252652,-2.5681050037573e-18
509,1.73806739281601e+18,0.3694829842030502,3.69006415634728,0.868159825295588,83.9795289534043,-4.519025257719074e-16
510,1.73806739281601e+18,0.263703307634965,-0.06493628065792831,0.959803852148379,-63.3902573252652,7.952400825626608e-18
509,1.738067392916e+18,0.3411513651559662,3.77967519975431,0.910763261524487,82.9134061314276,-4.628767135195749e-16
